name,x,y,z,vx,vy,vz,E
e-,0.714365,-0.150129,43.9567,-0.33652,-0.554318,1.30345,0.969075
e-,1.05825,-2.02693,53.365,-0.00842689,0.00951668,0.0181108,0.000439796
e-,1.05825,-2.02693,53.365,-0.490928,-0.0287535,0.364338,0.271704
e-,2.79595,1.1315,43.2013,0.12228,-0.42471,1.51691,1.0997
e-,0.605164,1.05602,58.108,0.000358453,-0.0212136,-0.00838155,0.000414611
e-,0.605164,1.05602,58.108,-0.262429,0.261132,3.75968,2.93097
e-,-2.61356,1.17035,59.1109,0.00777519,0.00367641,0.0207615,0.00046769
e-,-2.61356,1.17035,59.1109,-1.15349,-0.241555,2.5792,2.22866
e-,0.316073,-0.611691,52.6749,0.784696,0.0785001,1.02009,0.83357
e-,-1.31602,0.794751,48.2521,0.0740728,-0.631532,7.79769,6.73819
e-,-0.781458,-1.04942,47.1913,-0.0112074,0.00594791,-0.0189581,0.000507592
e-,-0.781458,-1.04942,47.1913,-0.372933,0.996268,4.96431,3.84277
e-,-0.783669,-1.04145,47.2256,-0.809515,0.0747224,0.684715,0.643033
e-,-2.12214,-1.44908,48.4996,-0.258243,-0.334125,0.177078,0.170308
e-,2.36326,0.472863,55.6989,0.69549,-0.348402,1.39098,1.10476
e-,2.46548,-1.3395,45.5618,-0.0072665,0.0204446,0.00584675,0.000473289
e-,2.46548,-1.3395,45.5618,0.0552397,-0.852789,2.56353,2.11116
e-,4.50419,0.100805,56.654,0.0198152,0.0103479,-0.00229961,0.000466532
e-,4.50419,0.100805,56.654,0.112885,0.0993212,1.19811,0.759383
e-,-2.35076,1.89903,48.179,-0.00613564,0.00599826,0.0211379,0.000501682
e-,-2.35076,1.89903,48.179,-0.286821,0.125837,4.80576,4.04924
e-,3.49348,3.32879,61.2323,0.325757,0.276236,4.06477,3.37443
e-,2.1062,0.853811,52.2574,-0.0095425,0.151393,0.0732609,0.0251133
e-,-1.84364,0.652926,44.4324,-0.820467,-0.483982,1.06622,0.952368
e-,-3.19793,1.04331,45.4389,-0.0518773,-0.337156,1.01025,0.640092
e-,-0.443622,1.91424,42.2917,-0.0190802,0.00563507,-0.0096838,0.000474423
e-,-0.443622,1.91424,42.2917,0.0380616,-0.14893,3.63377,2.97521
e-,2.06546,1.80244,42.3402,-0.200018,0.0821202,0.305799,0.117063
e-,-0.0698574,2.03898,60.147,1.07979,-0.176569,1.59309,1.3824
e-,-4.03792,0.650096,45.64,-0.000838575,-0.0147627,-0.0169212,0.000483322
e-,-4.03792,0.650096,45.64,-0.121512,-0.185603,0.948064,0.566123
e-,-1.01535,1.09791,61.8784,-0.642485,-0.111971,0.510064,0.439543
e-,3.56995,-3.14578,69.2007,1.15065,-1.24043,6.61556,5.87595
e-,-0.0958489,-1.698,49.7951,-0.00995009,0.0696798,2.26322,1.67699
e-,-0.68722,0.907175,71.899,0.206462,0.785445,0.89163,0.766835
e-,2.53163,-2.58406,57.9514,0.434935,0.54825,1.07458,0.795547
e-,-2.08003,-0.772749,56.854,-0.0437588,-0.103918,-0.00604987,0.0120343
e-,-0.82799,-0.750193,43.1393,-0.196667,-0.328468,0.933299,0.593629
e-,-0.421929,-1.75688,60.4853,-0.375781,0.193364,2.01982,1.47354
e-,0.840387,0.116393,55.1827,0.399132,-0.345292,1.70349,1.23776
e-,-2.32065,-2.20413,64.1072,-1.08445,-0.080491,2.21498,1.81322
e-,-0.789951,0.0282546,43.6606,-0.0159337,-0.0137833,-0.00781952,0.000465678
e-,-0.789951,0.0282546,43.6606,-0.0539978,-0.409287,0.877644,0.560714
e-,0.210928,-2.32226,58.9743,-0.701962,0.291088,5.589,4.80742
e-,-1.20527,-0.0462817,51.5402,0.206227,-0.400355,2.42159,1.88258
e-,-0.401908,-2.34413,44.7763,-0.0830067,-0.232534,0.0940886,0.062016
e-,-2.63768,1.5639,53.8536,0.633906,-0.133249,1.83559,1.39057
e-,2.30567,1.60282,42.9598,-0.166467,0.367077,1.3093,0.863185
e-,-1.42763,1.98348,52.8358,-0.44986,0.528132,0.770123,0.615337
e-,-1.09777,2.15545,47.6468,0.16036,0.270006,0.107667,0.0954571
e-,-1.80985,-0.272438,43.4798,-0.753237,0.405462,4.18035,3.54193
e-,-3.92615,-3.95586,61.9065,-0.0344072,0.17469,0.56417,0.253593
e-,2.01435,-2.13,42.7838,0.276282,-0.21143,0.919275,0.533632
e-,1.07914,-1.86451,58.2689,0.724559,-0.18666,0.645087,0.571779
e-,1.70987,-0.489185,42.7974,0.375608,-0.394694,0.510905,0.376766
e-,0.159643,2.32552,50.4716,-1.01022,0.115256,5.85156,5.07317
e-,-1.12709,3.73708,67.1139,-0.12332,-0.372508,2.6108,1.00598
e-,-1.12689,3.72666,67.1715,-0.636817,-0.326815,1.19819,0.91714
e-,-1.48752,2.7076,54.4561,0.0104906,-0.00155946,-0.0201978,0.000493434
e-,-1.48752,2.7076,54.4561,-1.42042,-0.109032,8.30826,7.37669
e-,-0.335954,1.98445,42.2019,-0.00133841,-0.199906,0.294754,0.105836
e-,2.60645,0.969925,68.3658,-0.00107276,0.0207077,-0.00772165,0.000468226
e-,2.60645,0.969925,68.3658,0.150214,0.0912269,4.64582,3.89219
e-,0.215123,-1.71492,50.1832,-0.00192381,-0.00545834,0.0220658,0.000485023
e-,0.215123,-1.71492,50.1832,0.808581,-0.878949,9.14986,6.26304
e-,0.221186,-1.72956,50.271,-1.03365,-0.933168,2.40644,2.10811
e-,-2.21758,-0.298674,56.0113,-0.0106865,0.703894,5.18708,4.35522
e-,2.32889,-2.19818,68.1013,-0.0291551,0.0671795,0.00993204,0.0048154
e-,0.580684,-2.5488,65.2616,-0.555632,-0.279034,8.06833,6.96478
e-,-0.041327,0.228075,46.9219,-0.163957,0.269976,0.315244,0.162554
e-,0.631431,0.926688,51.3915,-0.261396,-0.180879,0.163047,0.100875
e-,0.402462,-0.8918,51.2158,-0.10424,0.0610967,0.0682338,0.018182
e-,-2.4636,-2.00883,60.4339,-0.00642117,0.0195232,0.00989981,0.000478854
e-,-2.4636,-2.00883,60.4339,0.0758099,-0.562254,0.376146,0.328695
e-,-2.51117,-0.263952,65.3637,-0.212242,-0.120387,0.0711462,0.0586584
e-,-2.00831,-1.50137,60.8402,0.246992,-0.105563,0.20735,0.0993615
e-,0.339409,-2.36854,64.502,0.0897238,0.00633391,1.19444,0.757139
e-,1.00429,-2.30427,42.7987,-0.175661,-0.0607027,0.65188,0.323006
e-,3.76403,-0.737962,45.1362,1.74641,-1.18106,2.3442,2.40273
e-,1.11473,0.207704,56.1013,-0.645804,0.706854,1.30897,1.09245
e-,0.864984,2.08583,65.5473,0.551196,-0.0843052,0.379813,0.322882
e-,-0.101983,0.940212,53.1639,-0.802059,-0.174522,1.68123,1.35131
e-,-0.0516608,-0.652298,42.07,0.0155354,-0.0167045,-0.000214958,0.000474914
e-,-0.0516608,-0.652298,42.07,-0.306528,0.202845,3.33874,2.79834
e-,-3.04598,-0.846235,59.3765,-0.334607,0.647882,1.6541,1.29852
e-,-3.26938,-0.807211,63.9648,-0.419582,-0.465401,3.89072,3.24905
e-,-0.744632,0.748522,42.0879,-0.0791017,-0.10097,1.78109,1.09888
e-,-0.923735,1.51192,50.9451,0.298853,1.32628,3.7425,3.29595
e-,-1.36639,-1.64587,44.8442,-0.342188,-0.692942,1.10114,0.883722
e-,0.732533,1.26421,45.029,-0.475983,0.594843,1.02331,0.822945
e-,-0.659905,-0.15219,45.8786,0.388806,0.136137,1.01874,0.66706
e-,0.112564,2.80728,44.7492,-0.16732,0.567171,0.52549,0.410589
e-,-0.941848,-1.85795,44.3995,0.0312818,0.0147137,0.014878,0.00134876
e-,1.37223,-2.16057,46.0227,-0.0174978,-0.00971885,0.0109457,0.000502404
e-,1.37223,-2.16057,46.0227,0.431995,-0.40886,1.85043,1.42048
e-,-1.38716,0.90133,64.0459,0.00109509,0.0098258,0.0197949,0.000456711
e-,-1.38716,0.90133,64.0459,0.211697,0.586859,0.995388,0.729082
e-,0.308278,1.07746,46.6072,0.374661,-0.282689,0.892627,0.590277
e-,-3.57387,1.81203,44.1591,0.101377,0.00769374,0.0494631,0.0122273
e-,0.229349,1.56946,46.4905,0.0563579,0.0332302,2.37871,1.80407
e-,2.68464,-0.734401,52.8998,0.484761,-0.646881,1.13412,0.916934
e-,-0.525481,1.42632,56.3,-0.127136,0.00305619,0.0687647,0.0199005
e-,0.190327,-2.32072,60.2594,0.0113014,0.018968,-0.00144103,0.000466926
e-,0.190327,-2.32072,60.2594,-0.0539858,-0.0538661,0.0140621,0.00444684
e-,-1.35373,2.13074,44.4471,0.0134068,-0.00221712,-0.0183243,0.00050898
e-,-1.35373,2.13074,44.4471,-0.947863,0.402533,2.09159,1.76557
e-,-0.030868,-1.11028,60.5258,-0.0936213,-0.108591,0.0102296,0.0197232
e-,-1.40621,-1.21672,56.457,-0.0033104,0.00431113,-0.0221551,0.00050894
e-,-1.40621,-1.21672,56.457,0.479656,0.0818093,0.441697,0.307734
e-,-1.56917,0.863443,59.1489,-0.503416,0.364199,3.96187,2.82668
e-,-1.58331,0.867958,59.2454,-0.555932,-0.447955,0.593243,0.528138
e-,-2.31541,0.849438,56.6919,0.473994,0.103686,1.37997,0.982245
e-,-0.212003,0.18678,65.8362,-0.00996344,0.157122,0.090366,0.0292455
e-,-0.212003,0.18678,65.8362,-0.1948,0.0279795,9.53121,8.42652
e-,-3.65568,-0.961945,60.5272,-0.759116,0.222248,0.893298,0.662579
e-,0.677192,0.318721,45.311,0.357413,-0.4208,0.481789,0.35053
e-,0.298136,-0.428556,42.7509,0.00415664,-0.020914,0.00810701,0.000464746
e-,0.298136,-0.428556,42.7509,-0.279182,-0.40557,0.972581,0.660406
e-,-4.6308,-0.313931,45.3776,-0.0106315,0.22741,0.199054,0.0812872
e-,2.28679,0.873419,57.9361,-0.00338246,-0.0218515,0.000807122,0.000467333
e-,2.28679,0.873419,57.9361,-0.759465,0.299857,1.27403,1.02266
e-,3.28942,3.91727,56.3686,-0.00274933,0.00567679,-0.0215681,0.000482491
e-,3.28942,3.91727,56.3686,0.290233,-0.221168,1.82069,1.32741
e-,-1.23697,-1.27068,53.6927,0.474526,-0.718655,3.4461,2.84822
e-,2.02643,-0.929213,53.1478,0.234823,0.276648,0.516464,0.280693
e-,3.26039,0.698391,57.7285,-0.0250032,-0.0293456,1.35027,0.887
e-,-1.23193,0.563039,42.8002,0.00831,0.0184588,-0.00893312,0.000472619
e-,-1.23193,0.563039,42.8002,-0.0502056,0.286055,1.29891,0.866873
e-,-1.28062,-3.57485,59.3203,0.497525,-0.204321,2.80128,2.24689
e-,2.65565,1.75935,64.6132,-0.729712,0.107151,3.84954,3.22947
e-,-0.0949579,-1.63823,49.9357,0.469794,-0.09286,0.342928,0.252841
e-,0.433477,-0.754912,45.8065,-0.884047,-0.391764,2.1551,1.71847
e-,4.14318,2.72613,70.4475,-0.149425,-0.63541,0.939775,0.70173
e-,-0.2256,-0.91353,46.3269,0.0249969,0.0139777,0.496781,0.186729
e-,-1.35637,1.65095,52.8041,-0.679931,0.738064,2.05798,1.73159
e-,2.37176,1.52695,58.3797,-0.221061,0.440713,2.32274,1.783
e-,1.89673,-1.65562,69.5974,0.0128132,-0.502548,2.71304,2.13035
e-,-1.90881,0.519556,44.2514,0.165277,0.316251,0.775572,0.467029
e-,1.38569,-1.36294,43.9966,-0.570183,-0.682642,1.48184,1.19847
e-,-1.13889,-0.62623,45.8042,0.624927,0.403864,0.769472,0.642661
e-,-4.18216,1.34228,50.677,0.0512477,0.32441,0.23934,0.129327
e-,-2.68741,2.59419,53.5099,-0.0802931,0.0924159,1.08516,0.646526
e-,2.46526,1.21479,45.2256,0.218697,-0.0249554,0.0421045,0.0355395
e-,-0.222683,-2.00504,44.5917,-0.405422,0.452428,1.07129,0.783705
e-,2.93785,1.82892,61.5537,-0.173032,-0.348613,1.89089,1.37976
e-,0.850975,-2.62183,63.4059,-0.0871724,-0.504151,0.418552,0.313959
e-,-2.35158,-1.49656,45.9716,-0.538145,-0.206919,4.22461,3.53507
e-,0.120656,2.01756,46.911,-0.0534496,-0.0865402,0.083462,0.0150247
e-,-2.25849,-0.359001,42.8379,-0.433009,-0.0460601,0.41061,0.259068
e-,-0.142705,0.904714,55.3753,0.456081,0.0443886,3.45514,2.8271
e-,0.32839,1.97767,56.3876,-0.017781,0.0104254,-0.00804534,0.000455657
e-,0.32839,1.97767,56.3876,-0.150341,-0.260377,2.64752,2.03707
e-,-0.73153,1.93475,55.6213,0.338096,-0.69505,1.40506,1.11394
e-,0.727706,2.17347,42.2826,0.247568,0.0379227,0.668143,0.351121
e-,0.604143,0.857415,44.1709,-0.200746,-0.693218,1.77612,1.2651
e-,0.290835,-0.90754,58.9372,-0.124206,-0.266322,1.76253,1.27239
e-,0.182998,1.47378,52.7843,-0.0146311,0.000916895,-0.0170323,0.000466773
e-,0.182998,1.47378,52.7843,-0.752162,-0.0908126,3.72793,3.11632
e-,1.33301,1.45456,50.0623,-0.116606,0.767709,1.82924,1.46274
e-,3.99509,3.51191,66.0297,0.368689,0.491853,1.06779,0.777236
e-,0.0317176,2.62774,69.6323,-0.511826,-0.280582,2.46502,1.8964
e-,-3.41498,-2.77225,70.7788,0.124825,-0.0814705,3.94589,3.23128
e-,4.61397,-1.09252,48.8511,0.448203,-0.19337,0.799146,0.531677
e-,0.297988,2.16561,42.9253,0.300895,-0.161443,0.324926,0.17603
e-,-1.06856,2.58178,61.2552,-0.0221105,-0.000753048,-0.00556367,0.000461855
e-,-1.06856,2.58178,61.2552,-0.302511,0.247145,0.880489,0.553915
e-,-4.29533,2.01758,60.3557,0.0873003,-0.0308317,1.75423,1.26445
e-,2.10561,2.6501,57.3238,0.33847,0.2385,0.46452,0.280392
e-,1.37401,2.0173,52.0088,-0.594266,0.806312,3.17439,2.59513
e-,0.752941,0.907449,56.4491,-0.314952,-0.0113075,0.457639,0.235635
e-,0.109036,1.48774,43.472,-0.496807,0.57188,1.37689,1.06898
e-,-4.14579,-1.53195,56.8333,0.020198,-0.00124696,0.00894809,0.000457399
e-,-4.14579,-1.53195,56.8333,-0.272513,-0.0139188,0.720988,0.386301
e-,0.543511,-2.50505,43.3667,-0.218619,-0.128802,0.116758,0.0680472
e-,1.16508,0.43472,45.2401,-0.123148,-0.559084,2.40528,1.90343
e-,-2.59347,-0.0535373,42.2198,0.320475,-0.179779,0.376483,0.213689
e-,2.08818,1.4715,45.371,0.0162846,0.0539729,0.0834003,0.00965039
e-,-1.53834,-1.22323,44.2334,0.00267922,0.167001,4.9345,3.93398
e-,-0.732766,-0.0820076,66.1858,0.578085,0.167667,4.19472,3.5087
e-,2.04457,-0.827929,57.3835,-0.649162,0.217892,1.80199,1.40297
e-,-0.530732,2.53063,65.0457,0.0146122,0.0405106,2.23331,1.6412
e-,-0.515564,-2.0772,50.1006,0.00458242,-0.0181477,-0.0130406,0.000501932
e-,-0.515564,-2.0772,50.1006,0.480452,0.325065,0.696373,0.497701
e-,0.0998534,-0.940429,48.0903,-0.249505,-0.657925,1.11542,0.856109
e-,2.59045,1.64483,43.1799,-0.00460095,-0.0173151,0.0135641,0.000440211
e-,2.59045,1.64483,43.1799,0.246967,0.223151,0.906027,0.555705
e-,1.51954,-0.990753,44.4317,0.395548,0.0582512,3.15097,2.46661
e-,-1.6059,-1.50312,55.8363,-0.593399,-0.175465,2.72496,2.15679
e-,1.35744,-2.36895,59.6897,0.131993,-1.23178,3.79254,3.2849
e-,-1.76537,0.547967,44.9215,-0.364519,-0.0616191,0.199669,0.14157
e-,-0.194269,0.653947,43.0546,-0.00703061,0.019937,0.00762189,0.000448631
e-,-0.194269,0.653947,43.0546,-0.554831,0.43782,1.69702,1.30888
e-,3.508,3.35664,51.5347,0.116055,0.405043,1.56137,1.13206
e-,1.96331,-2.17341,46.8515,0.146606,-0.0725934,0.0140738,0.0163265
e-,1.8256,-1.87747,55.044,-0.00551551,0.0181737,0.0120127,0.000486942
e-,1.8256,-1.87747,55.044,-0.408053,-0.233388,0.285454,0.232908
e-,-0.679637,2.03479,60.6338,-0.00322113,-0.0127651,0.0186299,0.00048909
e-,-0.679637,2.03479,60.6338,-0.719256,-0.696568,2.10142,1.76708
e-,1.15012,-2.28907,45.6,0.00413295,-0.198531,3.29333,2.66577
e-,1.90411,-1.53943,53.3939,-0.00605962,-0.0146713,0.0163851,0.000495977
e-,1.90411,-1.53943,53.3939,-0.378829,-1.11628,2.3383,2.02969
e-,3.82769,0.942942,51.1387,-0.0110416,-0.0139637,-0.0142652,0.000485468
e-,3.82769,0.942942,51.1387,-0.233242,-0.0701936,0.274697,0.113595
e-,4.81729,1.54586,66.7681,-0.43668,-0.662387,2.60852,2.1264
e-,-0.421149,0.615945,43.4959,-0.139639,0.231751,0.427273,0.201831
e-,1.40346,0.0397749,64.4714,0.336887,-0.553997,0.65156,0.518002
e-,-1.96731,0.711549,59.942,-0.491316,0.0293528,4.56923,3.68984
e-,1.13463,-0.464968,47.9927,0.176092,-0.657249,0.668725,0.544329
e-,-2.48957,0.948174,44.837,-0.099456,0.152925,2.06108,1.49365
e-,-0.649628,-1.44821,48.3258,-0.843227,-0.202227,1.01777,0.872748
e-,0.73658,-1.1121,49.0486,0.196614,-0.505571,1.84734,1.38105
e-,0.119833,0.350503,47.7333,0.279924,0.570369,0.61806,0.490144
e-,0.744743,1.92913,52.5281,-0.0171909,0.00639316,-0.013566,0.000490272
e-,0.744743,1.92913,52.5281,0.102843,-0.357163,0.165748,0.137859
e-,2.91906,1.66415,63.9596,0.116418,-0.378974,1.80162,1.30055
e-,0.114735,2.34636,55.8646,-0.438157,0.671866,3.57943,2.92754
e-,-2.64198,0.361301,65.2952,-0.43208,0.406273,0.482738,0.394279
e-,-1.21582,-1.50763,62.7068,0.0154999,-0.0100143,-0.0128248,0.0004939
e-,-1.21554,-1.50723,62.7069,-1.1333,-0.340225,5.19003,4.55009
e-,-0.519587,1.46105,54.0283,0.151512,0.84436,4.3211,3.43256
e-,-0.516864,1.4733,54.0894,-0.549019,0.185084,0.408415,0.351104
e-,-3.34904,-2.14053,50.4461,-0.289885,-0.338222,0.766848,0.489181
e-,-2.32012,-1.50438,50.1991,-0.116731,0.218967,0.252633,0.105633
e-,0.310245,2.15724,43.1181,-0.0878345,-0.0451656,0.0359283,0.0100136
e-,1.5775,0.0868521,47.7003,0.295926,-0.547108,1.97092,1.46004
e-,1.20439,0.543026,55.6844,-0.0022433,-0.0183215,0.0134062,0.000490156
e-,1.20439,0.543026,55.6844,1.10141,0.206403,8.1771,7.17934
e-,-1.93901,-0.193982,44.7357,-0.0642601,0.311708,0.408484,0.209978
e-,-2.30021,-1.77479,42.0,-0.328239,-0.235922,2.92527,2.48593
e-,3.19038,1.22898,49.0702,-0.302005,0.355807,1.60134,1.12676
e-,-0.48541,1.87925,61.5523,0.19592,-0.163893,0.0870119,0.0642991
e-,0.272192,2.00186,42.5217,0.156864,0.0246407,0.0985823,0.0316156
e-,-3.23794,2.94469,71.9404,-0.752886,-0.386552,7.46018,6.4794
e-,-3.2412,2.94319,71.9753,-0.453946,-0.543234,0.480562,0.410002
e-,-0.514965,-2.53702,50.8483,-0.494194,-0.251445,1.0497,0.749441
e-,-2.10179,1.66326,50.5858,0.97178,-0.859752,4.24062,3.71404
e-,0.738005,-0.253493,51.7732,-0.00575175,0.0195146,-0.00869947,0.000465445
e-,0.738005,-0.253493,51.7732,0.0845669,0.159675,1.04407,0.599587
e-,-1.99422,0.758617,48.0291,-0.57469,0.130211,0.53636,0.355086
e-,-0.916167,-1.8961,49.3936,-0.0446929,-0.28402,2.02856,1.46983
e-,-0.74969,-1.23183,46.5152,-0.146912,-0.346574,0.148938,0.132853
e-,0.109891,-2.92238,64.9749,-0.00926602,-0.000135058,-0.0208461,0.000490166
e-,0.109891,-2.92238,64.9749,-0.664777,-0.87596,3.70817,3.19534
e-,0.571549,0.617881,48.8314,-0.808301,-0.039631,1.1412,0.93118
e-,1.77499,0.768654,44.108,-0.0212606,0.00411648,0.00600071,0.00046104
e-,1.77499,0.768654,44.108,0.00020824,-0.0776227,0.0789504,0.011767
e-,1.68976,0.648459,43.6854,0.146733,-0.379307,1.70319,1.24518
e-,-2.01312,1.70258,51.7469,0.0681024,-0.0360216,0.00837021,0.00564659
e-,0.392426,-1.10891,45.6914,0.348949,-0.861646,2.96644,2.51324
e-,-0.696723,1.1385,43.4744,0.0310104,-0.0943735,0.919878,0.507019
e-,1.45129,-3.03265,57.9031,-0.522975,-0.682103,2.15931,1.76589
e-,-0.00756641,-2.31185,49.7818,-0.0263896,-0.401306,1.84395,1.30055
e-,2.65659,0.442884,70.9765,0.0651974,-0.0584686,1.55585,1.06112
e-,-1.50674,-1.52293,65.4364,0.380538,-0.162377,5.28782,4.2677
e-,-2.42781,1.65088,52.3149,0.00123177,-0.0185845,-0.012574,0.000430907
e-,-2.42781,1.65088,52.3149,-0.566221,0.274649,0.408954,0.383886
e-,0.92417,-2.03252,45.9265,0.38836,0.146762,0.401457,0.245268
e-,-0.582073,-0.873579,46.9997,-0.162916,-0.0352923,0.0317628,0.0263833
e-,-2.87086,0.309209,43.2206,0.198049,0.163231,0.656176,0.345236
e-,-0.761463,-1.17433,68.3285,-0.0143436,0.000377203,0.0177345,0.000311098
e-,-0.761463,-1.17433,68.3285,0.382172,-0.207959,3.21464,2.57505
e-,-1.45477,-0.431622,46.1294,-0.00587185,0.0149721,0.0151967,0.000474918
e-,-1.45477,-0.431622,46.1294,-0.324191,0.507318,2.14734,1.65323
e-,1.73272,-1.7515,50.5282,-0.0054766,-0.00718909,0.0209456,0.000500299
e-,1.73272,-1.7515,50.5282,0.0308015,0.194096,3.14334,2.50678
e-,0.169328,-1.59287,49.2621,0.0972442,-0.643493,0.872979,0.665835
e-,-1.85217,0.70728,52.8065,-0.0387136,0.595319,2.68674,2.13227
e-,-3.2267,3.71229,70.0206,0.00767274,0.0202387,-0.00604071,0.000466937
e-,-3.2267,3.71229,70.0206,0.130651,0.158336,0.916217,0.523098
e-,1.7697,1.22036,42.8597,0.627077,-0.262651,0.792575,0.583441
e-,0.498197,0.1076,54.0055,-0.0141089,0.00414554,0.017441,0.000475293
e-,0.498197,0.1076,54.0055,0.232015,0.724545,2.74117,2.23531
e-,-1.9016,-1.36012,51.5464,-0.274332,-0.733806,2.36634,1.87339
e-,-2.40899,-1.16063,56.9678,-0.201799,-0.1263,3.18652,2.54389
e-,2.63078,2.80484,54.3382,0.256103,0.692916,7.34553,4.21381
e-,2.6527,2.84551,54.6474,-0.177931,-0.729559,2.47649,2.00053
e-,-0.649181,-0.800925,44.7598,0.665017,-0.60396,1.29088,1.06094
e-,1.89157,0.941776,43.2041,-0.287945,-0.0871264,0.272889,0.136244
e-,-1.16199,0.965864,58.7829,-0.577467,-0.334481,0.489151,0.440559
e-,-4.10796,3.63175,62.972,-0.102056,0.627402,1.84044,1.41503
e-,-0.867033,-1.24427,66.2006,0.0207149,0.00752177,0.00197451,0.000450354
e-,-0.867033,-1.24427,66.2006,0.52604,-0.349191,0.895505,0.568742
e-,-1.63681,-0.076987,44.916,0.487452,0.0090329,0.466642,0.319531
e-,1.49464,0.367118,67.2725,-0.0171022,-0.00137982,0.0145127,0.0004939
e-,1.49464,0.367118,67.2725,0.088903,-0.239994,2.09226,1.54911
e-,-0.0946664,0.798067,58.4405,-0.00782801,0.000325165,0.020693,0.00047882
e-,-0.0946664,0.798067,58.4405,0.792476,-0.467408,1.3157,1.09623
e-,-1.78713,1.45732,47.5546,-0.0037969,0.0866372,0.0308741,0.00390095
e-,1.49008,-0.0101301,44.5592,-0.347175,-0.0622884,0.745102,0.443034
e-,0.410817,-2.60982,47.8565,-0.197815,-0.00656099,0.148448,0.0556525
e-,-0.810509,0.453139,59.2019,-0.0441481,0.00346084,3.09171,2.453
e-,1.60852,-0.993335,62.9297,0.120488,-0.00459895,0.0572283,0.0165163
e-,-0.687045,-0.0915903,47.6536,0.0156835,-0.015971,0.00199127,0.000481255
e-,-0.687045,-0.0915903,47.6536,-0.266556,0.22676,3.90009,1.7864
e-,-0.693503,-0.0822604,47.7333,0.452927,0.90105,1.7162,1.46867
e-,2.63399,0.171632,48.7169,-0.203212,-0.080551,0.130401,0.059186
e-,1.89186,2.25876,71.3462,0.946334,0.15714,5.5867,4.82262
e-,-1.82552,1.28398,53.1708,-0.303024,0.479744,4.73145,3.96211
e-,-2.04581,-2.18166,52.1677,-0.687589,-0.127334,1.42052,1.07942
e-,-0.547561,-2.64457,57.0838,-0.903617,-0.302141,1.74972,1.46865
e-,-1.70079,-1.20176,43.0425,0.350063,0.326463,0.458439,0.311294
e-,2.6107,1.48452,55.5731,0.0919743,0.824686,3.71224,3.10725
e-,-2.85036,-0.616126,64.8356,-0.813628,0.292481,1.08095,0.85569
e-,1.69202,2.73087,53.9346,0.0209623,-0.0597125,2.08755,1.54296
e-,-1.55511,0.0255425,61.5745,-0.177359,-0.307164,4.09421,3.36841
e-,-4.3981,-0.236821,53.7262,-0.476121,0.314468,0.581844,0.427232
e-,1.31752,0.443689,43.5628,0.0149962,-0.000431071,0.017185,0.000496788
e-,1.31752,0.443689,43.5628,0.222648,-0.202888,0.0976733,0.087927
e-,1.04958,0.0738791,44.1018,0.367147,0.000979755,0.661381,0.380951
e-,2.19742,-2.34013,57.0704,0.454071,-0.107124,1.90677,1.42136
e-,1.50318,1.94757,42.9947,-0.0216531,0.00423643,-0.00579917,0.000453244
e-,1.50318,1.94757,42.9947,0.378528,-0.09771,3.21604,2.61121
e-,1.52758,0.752854,47.8073,0.666703,-0.343291,0.91776,0.746531
e-,2.49528,-1.86504,43.1369,0.285118,-0.139404,0.0397182,0.0899907
e-,4.63876,2.03948,57.6991,0.174624,-0.357914,2.0308,1.52645
e-,-0.916524,0.246135,44.8208,-0.24248,-0.16743,0.130485,0.0907573
e-,-2.14114,1.99292,55.2512,-0.79586,-0.226853,4.93806,4.19989
e-,-2.04345,-1.7226,47.341,0.473624,0.265145,0.938796,0.627633
e-,1.0877,-0.0501394,66.6832,0.106139,0.568169,1.60016,1.13119
e-,0.115079,-0.31745,43.2407,-0.0123902,-0.0149728,-0.0112831,0.00049001
e-,0.115079,-0.31745,43.2407,0.225638,0.0582514,1.51652,1.05225
e-,-0.701393,-0.527823,54.4428,0.00388306,-0.0218592,-0.00347965,0.000475285
e-,-0.701393,-0.527823,54.4428,-0.735831,0.291357,3.31265,2.59793
e-,-0.874768,0.295689,42.7094,-0.13598,-0.179786,4.81047,4.07982
e-,0.314079,-1.31832,45.139,-0.020631,0.00317014,-0.00832334,0.000487492
e-,0.314079,-1.31832,45.139,0.0369705,-0.138508,1.72425,1.16019
e-,-1.71334,0.799897,47.9569,0.132096,-0.0630981,0.0413441,0.0212058
e-,-1.50439,-0.581243,49.4198,0.144017,0.0871654,2.56284,1.99765
e-,-2.6656,-1.82403,64.6649,-1.22351,0.803652,3.54979,3.10551
e-,0.265753,-0.216794,43.673,0.765038,-0.492923,1.40448,1.16484
e-,-1.36656,-3.92219,54.2135,-0.0894987,-0.1777,1.06611,0.654109
e-,0.173405,1.32409,53.7911,0.0813141,0.29449,0.123241,0.0925408
e-,2.40184,2.15476,53.732,0.626525,-0.608208,1.2233,1.02497
e-,2.64963,-2.99674,53.6063,0.0512286,-0.0205695,0.110804,0.0146961
e-,0.735813,0.314052,43.5119,-0.286543,-0.189351,0.551689,0.294782
e-,-2.10691,1.88801,60.4754,-0.276809,0.143405,1.87763,1.36199
e-,-1.75346,2.94569,64.7236,-0.292704,0.658265,0.969304,0.762128
e-,-0.579115,-1.48911,71.4629,0.351621,0.0229563,0.187238,0.133596
e-,-0.579115,-1.48911,71.4629,-0.464372,-0.241966,12.7586,11.5458
